episode,steps,total_time,total_reward,profit_per_time,completed_orders,completion_rate,empty_drive_ratio,reposition_rate,stay_and_wait_rate,mean_trip_fare
50,46,200,-2.0,-0.01,21,0.023516237402015677,0.7,0.9347826086956522,0.06521739130434782,7.857142857142857
51,43,196,-17.5,-0.08928571428571429,18,0.024725274725274724,0.7106598984771574,0.9069767441860465,0.09302325581395349,8.166666666666666
52,45,198,-34.0,-0.1717171717171717,16,0.0199501246882793,0.7258883248730964,0.9555555555555556,0.044444444444444446,8.375
53,41,195,-1.0,-0.005128205128205128,19,0.024675324675324677,0.6582914572864321,0.975609756097561,0.024390243902439025,8.578947368421053
54,45,200,-49.0,-0.245,16,0.02130492676431425,0.7623762376237624,0.9777777777777777,0.022222222222222223,8.0
55,45,200,-35.5,-0.1775,17,0.020581113801452784,0.7376237623762376,0.9555555555555556,0.044444444444444446,8.117647058823529
56,40,195,-41.5,-0.2128205128205128,16,0.02244039270687237,0.7437185929648241,0.975,0.025,8.1875
57,46,197,-7.0,-0.03553299492385787,19,0.022754491017964073,0.6884422110552764,0.9130434782608695,0.08695652173913043,8.263157894736842
58,45,200,1.5,0.0075,19,0.02461139896373057,0.6467661691542289,0.9777777777777777,0.022222222222222223,8.736842105263158
59,54,199,-40.0,-0.20100502512562815,17,0.018599562363238512,0.764102564102564,0.9814814814814815,0.018518518518518517,7.705882352941177
60,44,200,-13.0,-0.065,21,0.02424942263279446,0.7227722772277227,1.0,0.0,7.666666666666667
61,45,195,-20.5,-0.10512820512820513,18,0.022756005056890013,0.7135678391959799,0.9333333333333333,0.06666666666666667,8.166666666666666
62,46,200,-57.5,-0.2875,14,0.018543046357615896,0.765,0.9565217391304348,0.043478260869565216,8.357142857142858
63,56,200,-50.0,-0.25,16,0.0176017601760176,0.7711442786069652,0.9642857142857143,0.03571428571428571,7.875
64,49,194,-70.0,-0.36082474226804123,13,0.017150395778364115,0.7989949748743719,0.9183673469387755,0.08163265306122448,8.076923076923077
65,40,200,-18.5,-0.0925,19,0.0260989010989011,0.715,0.975,0.025,8.0
66,47,196,-66.5,-0.3392857142857143,14,0.01797175866495507,0.7929292929292929,1.0,0.0,7.928571428571429
67,42,193,-37.0,-0.19170984455958548,15,0.02032520325203252,0.7085427135678392,1.0,0.0,8.866666666666667
68,52,200,-35.5,-0.1775,17,0.019318181818181818,0.745,0.9423076923076923,0.057692307692307696,8.0
69,44,196,-38.0,-0.19387755102040816,16,0.021828103683492497,0.7435897435897436,0.9545454545454546,0.045454545454545456,8.125
70,40,200,-34.5,-0.1725,16,0.0221606648199446,0.725,0.925,0.075,8.4375
71,40,200,-67.0,-0.335,12,0.018518518518518517,0.7560975609756098,0.925,0.075,9.166666666666666
72,44,200,-12.5,-0.0625,18,0.022900763358778626,0.6782178217821783,0.9545454545454546,0.045454545454545456,8.61111111111111
73,40,200,12.0,0.06,21,0.02826379542395693,0.6417910447761194,1.0,0.0,8.428571428571429
74,48,200,-57.0,-0.285,16,0.020752269779507133,0.7910447761194029,0.9791666666666666,0.020833333333333332,7.625
75,44,196,-58.5,-0.29846938775510207,15,0.020604395604395604,0.7929292929292929,0.9318181818181818,0.06818181818181818,7.733333333333333
76,46,200,-25.5,-0.1275,18,0.022085889570552148,0.7277227722772277,0.9130434782608695,0.08695652173913043,8.055555555555555
77,42,200,-50.0,-0.25,15,0.02142857142857143,0.7524752475247525,0.9523809523809523,0.047619047619047616,8.333333333333334
78,47,200,2.5,0.0125,22,0.026634382566585957,0.7064676616915423,0.8936170212765957,0.10638297872340426,7.681818181818182
79,42,200,32.5,0.1625,23,0.028535980148883373,0.615,0.9523809523809523,0.047619047619047616,8.347826086956522
80,46,200,-43.0,-0.215,17,0.021683673469387755,0.7611940298507462,0.9782608695652174,0.021739130434782608,7.823529411764706
81,36,200,3.0,0.015,19,0.028963414634146343,0.6354679802955665,1.0,0.0,8.894736842105264
82,40,198,-18.0,-0.09090909090909091,19,0.024203821656050957,0.7171717171717171,0.975,0.025,7.947368421052632
83,43,200,-43.5,-0.2175,15,0.02094972067039106,0.7219512195121951,0.9767441860465116,0.023255813953488372,8.8
84,45,200,-16.5,-0.0825,19,0.0241423125794155,0.7064676616915423,0.9777777777777777,0.022222222222222223,8.105263157894736
85,47,200,-44.0,-0.22,16,0.02091503267973856,0.7438423645320197,0.9787234042553191,0.02127659574468085,8.25
86,52,197,-64.0,-0.3248730964467005,15,0.01750291715285881,0.8163265306122449,0.9423076923076923,0.057692307692307696,7.4
87,40,200,-25.0,-0.125,18,0.023591087811271297,0.7073170731707317,1.0,0.0,8.333333333333334
88,40,200,-7.0,-0.035,18,0.025139664804469275,0.6616915422885572,0.95,0.05,8.777777777777779
89,47,200,-60.5,-0.3025,14,0.018543046357615896,0.7673267326732673,0.9787234042553191,0.02127659574468085,8.357142857142858
90,50,200,-46.0,-0.23,16,0.019184652278177457,0.7512437810945274,1.0,0.0,8.125
91,55,200,-35.0,-0.175,19,0.0203862660944206,0.77,0.9818181818181818,0.01818181818181818,7.421052631578948
92,47,200,-47.5,-0.2375,16,0.020460358056265986,0.7661691542288557,0.9361702127659575,0.06382978723404255,7.9375
93,51,200,-30.0,-0.15,17,0.020706455542021926,0.73,0.9215686274509803,0.0784313725490196,8.176470588235293
94,48,197,-28.5,-0.1446700507614213,16,0.018583042973286876,0.7106598984771574,0.9375,0.0625,8.5625
95,52,200,-37.5,-0.1875,18,0.021377672209026127,0.7661691542288557,0.9423076923076923,0.057692307692307696,7.611111111111111
96,51,200,-25.0,-0.125,20,0.023501762632197415,0.76,0.9411764705882353,0.058823529411764705,7.4
97,44,199,3.5,0.017587939698492462,21,0.02599009900990099,0.6818181818181818,0.9545454545454546,0.045454545454545456,8.0
98,45,195,25.5,0.13076923076923078,24,0.02727272727272727,0.6581632653061225,0.9777777777777777,0.022222222222222223,7.791666666666667
99,45,200,-8.0,-0.04,19,0.02372034956304619,0.681592039800995,0.9555555555555556,0.044444444444444446,8.368421052631579
100,41,200,-51.5,-0.2575,14,0.020348837209302327,0.745,0.9512195121951219,0.04878048780487805,8.642857142857142
101,47,200,-33.0,-0.165,16,0.020100502512562814,0.7114427860696517,0.9787234042553191,0.02127659574468085,8.625
102,43,200,-2.0,-0.01,21,0.025089605734767026,0.6847290640394089,1.0,0.0,8.047619047619047
103,55,194,-92.5,-0.47680412371134023,13,0.015011547344110854,0.8730964467005076,0.9636363636363636,0.03636363636363636,6.923076923076923
104,42,200,-1.5,-0.0075,20,0.027247956403269755,0.6766169154228856,0.9523809523809523,0.047619047619047616,8.25
105,40,198,-16.0,-0.08080808080808081,18,0.023166023166023165,0.7055837563451777,0.9,0.1,8.222222222222221
106,45,198,-38.0,-0.1919191919191919,17,0.021518987341772152,0.7487437185929648,0.9777777777777777,0.022222222222222223,7.9411764705882355
107,46,200,-32.5,-0.1625,18,0.02390438247011952,0.7330097087378641,0.9782608695652174,0.021739130434782608,8.055555555555555
108,45,200,-67.0,-0.335,14,0.019363762102351315,0.7910447761194029,0.9777777777777777,0.022222222222222223,8.0
109,43,200,-60.5,-0.3025,14,0.017114914425427872,0.7621359223300971,0.9534883720930233,0.046511627906976744,8.5
110,44,200,-47.5,-0.2375,15,0.020463847203274217,0.7475247524752475,0.9318181818181818,0.06818181818181818,8.4
111,42,196,-57.5,-0.29336734693877553,14,0.018641810918774968,0.7727272727272727,0.9285714285714286,0.07142857142857142,8.214285714285714
112,51,200,-29.5,-0.1475,18,0.01978021978021978,0.745,0.9215686274509803,0.0784313725490196,7.833333333333333
113,49,200,-16.5,-0.0825,20,0.022573363431151242,0.7263681592039801,0.9591836734693877,0.04081632653061224,7.75
114,47,200,-39.5,-0.1975,15,0.0205761316872428,0.725,0.9361702127659575,0.06382978723404255,8.666666666666666
115,44,200,-8.5,-0.0425,19,0.023255813953488372,0.685,0.9545454545454546,0.045454545454545456,8.31578947368421
116,43,200,-55.5,-0.2775,14,0.019498607242339833,0.7487684729064039,0.9767441860465116,0.023255813953488372,8.642857142857142
117,48,200,-32.0,-0.16,18,0.021634615384615384,0.7438423645320197,0.9375,0.0625,7.888888888888889
118,46,200,-46.0,-0.23,15,0.020188425302826378,0.74,0.9782608695652174,0.021739130434782608,8.466666666666667
119,43,200,-10.5,-0.0525,20,0.023446658851113716,0.705,0.9767441860465116,0.023255813953488372,7.95
120,43,196,-21.5,-0.1096938775510204,16,0.02250351617440225,0.6834170854271356,0.9302325581395349,0.06976744186046512,8.9375
121,42,196,-6.0,-0.030612244897959183,21,0.027061855670103094,0.7085427135678392,0.9761904761904762,0.023809523809523808,7.761904761904762
122,43,200,-21.0,-0.105,18,0.02252816020025031,0.7029702970297029,0.9767441860465116,0.023255813953488372,8.333333333333334
123,49,200,-61.0,-0.305,15,0.018820577164366373,0.7910447761194029,0.9591836734693877,0.04081632653061224,7.8
124,46,195,-57.0,-0.2923076923076923,15,0.020891364902506964,0.7788944723618091,0.9782608695652174,0.021739130434782608,7.933333333333334
125,45,196,-40.5,-0.2066326530612245,15,0.019867549668874173,0.7236180904522613,0.9777777777777777,0.022222222222222223,8.666666666666666
126,44,195,-32.0,-0.1641025641025641,17,0.021546261089987327,0.7286432160804021,0.9772727272727273,0.022727272727272728,8.176470588235293
127,47,200,-21.5,-0.1075,19,0.021965317919075144,0.725,0.9787234042553191,0.02127659574468085,7.894736842105263
128,43,200,-21.0,-0.105,18,0.023778071334214,0.71,0.9534883720930233,0.046511627906976744,8.222222222222221
129,49,194,-49.5,-0.2551546391752577,16,0.020486555697823303,0.7738693467336684,0.9591836734693877,0.04081632653061224,7.8125
130,46,200,-22.0,-0.11,20,0.023894862604540025,0.7339901477832512,1.0,0.0,7.7
131,43,200,-42.0,-0.21,15,0.0205761316872428,0.7241379310344828,0.9534883720930233,0.046511627906976744,8.733333333333333
132,44,200,-8.5,-0.0425,19,0.024111675126903553,0.6881188118811881,0.9090909090909091,0.09090909090909091,8.31578947368421
133,44,197,-40.0,-0.20304568527918782,14,0.01977401129943503,0.7070707070707071,0.9772727272727273,0.022727272727272728,9.142857142857142
134,52,200,-66.0,-0.33,15,0.017985611510791366,0.801980198019802,0.9807692307692307,0.019230769230769232,7.666666666666667
135,43,200,-16.0,-0.08,18,0.023316062176165803,0.6847290640394089,0.9767441860465116,0.023255813953488372,8.555555555555555
136,45,200,-24.5,-0.1225,17,0.021546261089987327,0.7064676616915423,0.9333333333333333,0.06666666666666667,8.470588235294118
137,37,196,-32.5,-0.16581632653061223,15,0.022026431718061675,0.702020202020202,0.9459459459459459,0.05405405405405406,8.933333333333334
138,48,200,9.0,0.045,21,0.02422145328719723,0.67,0.8958333333333334,0.10416666666666667,8.142857142857142
139,44,200,-32.0,-0.16,17,0.022696929238985315,0.7213930348258707,1.0,0.0,8.294117647058824
140,41,198,-50.0,-0.25252525252525254,14,0.019943019943019943,0.7448979591836735,0.975609756097561,0.024390243902439025,8.571428571428571
141,44,200,-25.0,-0.125,17,0.02204928664072633,0.7029702970297029,0.9545454545454546,0.045454545454545456,8.529411764705882
142,41,200,-2.5,-0.0125,19,0.02676056338028169,0.6600985221674877,0.9512195121951219,0.04878048780487805,8.631578947368421
143,52,200,-76.5,-0.3825,13,0.01608910891089109,0.8059701492537313,0.9807692307692307,0.019230769230769232,8.0
144,43,200,-31.0,-0.155,16,0.02247191011235955,0.7044334975369458,0.9534883720930233,0.046511627906976744,8.75
145,46,200,-38.5,-0.1925,17,0.020506634499396863,0.746268656716418,0.9782608695652174,0.021739130434782608,8.0
146,43,200,-1.5,-0.0075,21,0.02567237163814181,0.6965174129353234,0.9302325581395349,0.06976744186046512,7.904761904761905
147,40,200,-61.0,-0.305,15,0.023112480739599383,0.775609756097561,1.0,0.0,8.066666666666666
148,41,200,-1.0,-0.005,20,0.025477707006369428,0.6732673267326733,0.9512195121951219,0.04878048780487805,8.3
149,45,200,-63.5,-0.3175,14,0.019363762102351315,0.7761194029850746,1.0,0.0,8.214285714285714
150,47,200,19.5,0.0975,25,0.02717391304347826,0.6896551724137931,0.9361702127659575,0.06382978723404255,7.52
151,50,200,-54.5,-0.2725,15,0.017964071856287425,0.775,0.94,0.06,8.0
152,48,195,20.0,0.10256410256410256,24,0.02727272727272727,0.6751269035532995,0.9791666666666666,0.020833333333333332,7.666666666666667
153,45,196,15.0,0.07653061224489796,21,0.025925925925925925,0.6381909547738693,0.9777777777777777,0.022222222222222223,8.428571428571429
154,41,200,-1.0,-0.005,20,0.02663115845539281,0.6650246305418719,1.0,0.0,8.4
155,52,200,-14.0,-0.07,18,0.019955654101995565,0.6915422885572139,0.9230769230769231,0.07692307692307693,8.444444444444445
156,43,199,-42.0,-0.21105527638190955,16,0.019253910950661854,0.7474747474747475,0.9767441860465116,0.023255813953488372,8.125
157,51,200,-19.0,-0.095,20,0.02242152466367713,0.7326732673267327,0.9607843137254902,0.0392156862745098,7.7
158,44,200,-41.0,-0.205,16,0.02197802197802198,0.7412935323383084,0.9545454545454546,0.045454545454545456,8.25
159,45,197,-38.0,-0.19289340101522842,15,0.02040816326530612,0.7272727272727273,0.9111111111111111,0.08888888888888889,8.6
160,43,200,-22.5,-0.1125,17,0.02204928664072633,0.698019801980198,0.9302325581395349,0.06976744186046512,8.588235294117647
161,51,198,-79.5,-0.4015151515151515,11,0.01456953642384106,0.8020304568527918,0.9215686274509803,0.0784313725490196,8.545454545454545
162,47,200,-28.5,-0.1425,17,0.021518987341772152,0.7164179104477612,0.9574468085106383,0.0425531914893617,8.352941176470589
163,44,196,-57.0,-0.29081632653061223,13,0.01906158357771261,0.7487437185929648,0.9545454545454546,0.045454545454545456,8.846153846153847
164,40,200,-10.0,-0.05,19,0.025,0.69,0.95,0.05,8.263157894736842
165,43,200,-60.5,-0.3025,14,0.018944519621109608,0.775,0.9534883720930233,0.046511627906976744,8.214285714285714
166,45,200,-26.5,-0.1325,17,0.021822849807445442,0.7009803921568627,0.9777777777777777,0.022222222222222223,8.588235294117647
167,45,200,6.5,0.0325,22,0.026537997587454766,0.6798029556650246,0.9555555555555556,0.044444444444444446,7.954545454545454
168,47,200,-65.0,-0.325,13,0.01699346405228758,0.7623762376237624,1.0,0.0,8.692307692307692
169,41,200,1.5,0.0075,22,0.02729528535980149,0.7064676616915423,0.9024390243902439,0.0975609756097561,7.681818181818182
170,42,200,-12.0,-0.06,19,0.02454780361757106,0.69,1.0,0.0,8.263157894736842
171,43,195,-34.0,-0.17435897435897435,17,0.021963824289405683,0.7448979591836735,0.9534883720930233,0.046511627906976744,7.9411764705882355
172,48,200,-22.0,-0.11,17,0.019767441860465116,0.6915422885572139,0.9791666666666666,0.020833333333333332,8.647058823529411
173,42,194,-63.0,-0.3247422680412371,13,0.019817073170731708,0.7835051546391752,0.9285714285714286,0.07142857142857142,8.23076923076923
174,52,200,-64.5,-0.3225,14,0.01674641148325359,0.785,0.9807692307692307,0.019230769230769232,8.071428571428571
175,49,200,-51.0,-0.255,15,0.018820577164366373,0.76,0.9591836734693877,0.04081632653061224,8.2
176,46,200,-34.5,-0.1725,18,0.022085889570552148,0.7427184466019418,0.9565217391304348,0.043478260869565216,7.944444444444445
177,49,200,-54.0,-0.27,15,0.01913265306122449,0.77,0.9591836734693877,0.04081632653061224,8.066666666666666
178,53,200,-20.0,-0.1,19,0.01981230448383733,0.7213930348258707,0.9622641509433962,0.03773584905660377,7.947368421052632
179,41,200,5.0,0.025,21,0.02727272727272727,0.6633663366336634,1.0,0.0,8.238095238095237
180,45,200,-67.5,-0.3375,14,0.020086083213773313,0.795,0.9777777777777777,0.022222222222222223,7.928571428571429
181,50,200,-39.5,-0.1975,17,0.02135678391959799,0.7562189054726368,0.94,0.06,7.882352941176471
182,50,200,-65.0,-0.325,14,0.01818181818181818,0.79,0.96,0.04,8.0
183,45,198,-31.0,-0.15656565656565657,17,0.02103960396039604,0.7286432160804021,0.9555555555555556,0.044444444444444446,8.176470588235293
184,49,196,-98.0,-0.5,11,0.014416775884665793,0.8492462311557789,0.9795918367346939,0.02040816326530612,7.7272727272727275
185,49,200,-101.5,-0.5075,11,0.015492957746478873,0.855,1.0,0.0,7.636363636363637
186,48,200,-22.5,-0.1125,19,0.023086269744835967,0.729064039408867,0.9375,0.0625,7.894736842105263
187,48,200,-31.5,-0.1575,18,0.021301775147928994,0.7401960784313726,0.9375,0.0625,7.944444444444445
188,46,200,9.5,0.0475,20,0.023446658851113716,0.6403940886699507,0.9347826086956522,0.06521739130434782,8.65
189,56,200,-61.0,-0.305,15,0.017064846416382253,0.7821782178217822,1.0,0.0,7.933333333333334
190,53,200,-50.5,-0.2525,15,0.01824817518248175,0.751219512195122,0.9433962264150944,0.05660377358490566,8.4
191,47,199,-27.0,-0.135678391959799,19,0.021348314606741574,0.7587939698492462,0.8936170212765957,0.10638297872340426,7.526315789473684
192,44,200,-27.5,-0.1375,16,0.021739130434782608,0.6995073891625616,0.9090909090909091,0.09090909090909091,8.8125
193,47,200,-33.0,-0.165,17,0.022135416666666668,0.7313432835820896,0.9574468085106383,0.0425531914893617,8.176470588235293
194,39,200,-24.0,-0.12,17,0.024531024531024532,0.7,0.9743589743589743,0.02564102564102564,8.529411764705882
195,45,200,-58.5,-0.2925,14,0.019337016574585635,0.7574257425742574,1.0,0.0,8.5
196,46,200,-44.0,-0.22,18,0.021352313167259787,0.78,1.0,0.0,7.444444444444445
197,44,200,-52.5,-0.2625,14,0.018641810918774968,0.745,0.9772727272727273,0.022727272727272728,8.642857142857142
198,42,200,-88.5,-0.4425,10,0.015822784810126583,0.795,1.0,0.0,9.1
199,43,195,-39.5,-0.20256410256410257,16,0.021248339973439574,0.7424242424242424,0.9534883720930233,0.046511627906976744,8.1875
200,43,197,-55.5,-0.2817258883248731,15,0.021398002853067047,0.7806122448979592,0.9767441860465116,0.023255813953488372,7.866666666666666
201,46,200,-24.0,-0.12,18,0.022613065326633167,0.72,0.9565217391304348,0.043478260869565216,8.11111111111111
202,49,200,-10.5,-0.0525,20,0.02280501710376283,0.705,0.9795918367346939,0.02040816326530612,7.95
203,45,200,-53.5,-0.2675,15,0.01963350785340314,0.7673267326732673,0.9333333333333333,0.06666666666666667,8.133333333333333
204,46,200,-59.5,-0.2975,16,0.020512820512820513,0.7960199004975125,1.0,0.0,7.5625
205,44,200,0.0,0.0,21,0.025735294117647058,0.6862745098039216,0.9318181818181818,0.06818181818181818,8.047619047619047
206,40,195,-38.0,-0.19487179487179487,15,0.022590361445783132,0.7244897959183674,0.95,0.05,8.6
207,46,198,-25.0,-0.12626262626262627,18,0.022443890274314215,0.7286432160804021,0.9347826086956522,0.06521739130434782,8.0
208,51,194,-68.0,-0.35051546391752575,14,0.017478152309612985,0.8071065989847716,0.9607843137254902,0.0392156862745098,7.714285714285714
209,39,200,15.5,0.0775,22,0.029333333333333333,0.6467661691542289,1.0,0.0,8.227272727272727
210,43,198,-42.5,-0.21464646464646464,16,0.02080624187256177,0.7537688442211056,0.9302325581395349,0.06976744186046512,8.0625
211,52,200,-26.5,-0.1325,18,0.02102803738317757,0.7303921568627451,0.9038461538461539,0.09615384615384616,8.055555555555555
212,48,200,-34.5,-0.1725,17,0.021491782553729456,0.745,0.9166666666666666,0.08333333333333333,8.0
213,42,200,-50.5,-0.2525,15,0.021067415730337078,0.7574257425742574,0.9285714285714286,0.07142857142857142,8.266666666666667
214,48,198,-46.5,-0.23484848484848486,17,0.021303258145363407,0.7738693467336684,1.0,0.0,7.647058823529412
215,44,200,32.5,0.1625,23,0.027644230769230768,0.6108374384236454,0.9545454545454546,0.045454545454545456,8.434782608695652
216,43,200,24.0,0.12,20,0.025806451612903226,0.6,0.9069767441860465,0.09302325581395349,9.0
217,51,200,-56.5,-0.2825,14,0.01707317073170732,0.7598039215686274,0.9215686274509803,0.0784313725490196,8.5
218,36,200,-9.5,-0.0475,18,0.026124818577648767,0.6617647058823529,0.9722222222222222,0.027777777777777776,8.833333333333334
219,44,200,-19.5,-0.0975,20,0.025157232704402517,0.7303921568627451,0.9545454545454546,0.045454545454545456,7.75
220,42,200,-30.0,-0.15,18,0.023968042609853527,0.74,0.9523809523809523,0.047619047619047616,7.888888888888889
221,48,197,-33.0,-0.16751269035532995,17,0.020706455542021926,0.7360406091370558,0.9791666666666666,0.020833333333333332,8.058823529411764
222,43,200,-46.5,-0.2325,16,0.022099447513812154,0.7562189054726368,0.9767441860465116,0.023255813953488372,8.0625
223,51,198,-27.0,-0.13636363636363635,19,0.02191464821222607,0.7551020408163265,0.9607843137254902,0.0392156862745098,7.526315789473684
224,41,200,-8.0,-0.04,18,0.023225806451612905,0.6616915422885572,0.975609756097561,0.024390243902439025,8.777777777777779
225,45,200,-38.5,-0.1925,17,0.021628498727735368,0.745,1.0,0.0,8.0
226,40,200,-9.0,-0.045,18,0.023715415019762844,0.6716417910447762,0.925,0.075,8.666666666666666
227,43,200,9.0,0.045,22,0.02631578947368421,0.67,1.0,0.0,8.0
228,53,196,-23.0,-0.11734693877551021,19,0.020787746170678335,0.7373737373737373,0.9622641509433962,0.03773584905660377,7.7368421052631575
229,40,199,-14.5,-0.0728643216080402,18,0.024691358024691357,0.6834170854271356,1.0,0.0,8.5
230,43,198,-63.0,-0.3181818181818182,15,0.02077562326869806,0.7989949748743719,0.9767441860465116,0.023255813953488372,7.666666666666667
231,46,200,-16.5,-0.0825,17,0.02132998745294856,0.6782178217821783,0.9347826086956522,0.06521739130434782,8.823529411764707
232,46,197,-50.0,-0.25380710659898476,16,0.02056555269922879,0.7688442211055276,1.0,0.0,7.875
233,40,197,-14.5,-0.07360406091370558,17,0.023383768913342505,0.6785714285714286,0.95,0.05,8.705882352941176
