episode,steps,total_time,total_reward,profit_per_time,completed_orders,completion_rate,empty_drive_ratio,reposition_rate,stay_and_wait_rate,mean_trip_fare
0,41,200,-5.0,-0.025,19,0.02546916890080429,0.67,0.975609756097561,0.024390243902439025,8.473684210526315
1,41,200,-46.0,-0.23,17,0.022911051212938006,0.78,0.926829268292683,0.07317073170731707,7.588235294117647
2,41,197,-33.0,-0.16751269035532995,17,0.022222222222222223,0.7346938775510204,1.0,0.0,8.058823529411764
3,39,200,-7.5,-0.0375,19,0.02710413694721826,0.685,0.9230769230769231,0.07692307692307693,8.31578947368421
4,48,196,-14.5,-0.07397959183673469,19,0.02211874272409779,0.7091836734693877,0.9791666666666666,0.020833333333333332,8.0
5,40,199,-38.5,-0.1934673366834171,15,0.019762845849802372,0.7208121827411168,0.975,0.025,8.666666666666666
6,44,200,-1.0,-0.005,20,0.02364066193853428,0.6716417910447762,0.9772727272727273,0.022727272727272728,8.3
7,45,195,-60.0,-0.3076923076923077,15,0.01963350785340314,0.7889447236180904,0.9777777777777777,0.022222222222222223,7.8
8,49,196,-50.0,-0.25510204081632654,16,0.019161676646706587,0.7688442211055276,1.0,0.0,7.875
9,45,200,-21.5,-0.1075,19,0.02461139896373057,0.7263681592039801,0.9555555555555556,0.044444444444444446,7.894736842105263
10,47,197,-56.0,-0.28426395939086296,16,0.019925280199252802,0.797979797979798,0.9574468085106383,0.0425531914893617,7.5
11,51,200,-108.0,-0.54,9,0.012129380053908356,0.8423645320197044,0.9607843137254902,0.0392156862745098,8.555555555555555
12,43,200,-7.0,-0.035,20,0.02607561929595828,0.69,1.0,0.0,8.1
13,51,200,-64.5,-0.3225,14,0.0173053152039555,0.785,0.9803921568627451,0.0196078431372549,8.071428571428571
14,44,198,-23.0,-0.11616161616161616,19,0.023809523809523808,0.7386934673366834,0.9318181818181818,0.06818181818181818,7.7368421052631575
15,43,200,-24.5,-0.1225,17,0.021546261089987327,0.705,0.9534883720930233,0.046511627906976744,8.470588235294118
16,39,200,24.0,0.12,21,0.027704485488126648,0.62,0.8717948717948718,0.1282051282051282,8.619047619047619
17,40,200,-8.5,-0.0425,17,0.023192360163710776,0.6467661691542289,0.975,0.025,9.176470588235293
18,42,199,-43.0,-0.21608040201005024,16,0.022068965517241378,0.7538461538461538,1.0,0.0,8.0
19,46,200,-35.5,-0.1775,17,0.021573604060913704,0.7475247524752475,0.8913043478260869,0.10869565217391304,8.0
20,40,193,-52.0,-0.2694300518134715,13,0.019374068554396422,0.75,0.925,0.075,8.692307692307692
21,48,200,-35.0,-0.175,19,0.021739130434782608,0.77,0.9791666666666666,0.020833333333333332,7.421052631578948
22,52,197,-45.0,-0.22842639593908629,18,0.020224719101123594,0.7989949748743719,0.9230769230769231,0.07692307692307693,7.222222222222222
23,42,199,18.0,0.09045226130653267,21,0.025703794369645042,0.6345177664974619,0.9523809523809523,0.047619047619047616,8.428571428571429
24,39,200,-23.0,-0.115,16,0.022315202231520222,0.681592039800995,0.9487179487179487,0.05128205128205128,9.0
25,39,197,-21.5,-0.10913705583756345,19,0.02627939142461964,0.7236180904522613,1.0,0.0,7.894736842105263
26,40,200,31.5,0.1575,24,0.029925187032418952,0.635,0.95,0.05,8.041666666666666
27,42,200,33.5,0.1675,23,0.028014616321559074,0.605,1.0,0.0,8.434782608695652
28,47,200,-45.5,-0.2275,15,0.020026702269692925,0.746268656716418,0.9148936170212766,0.0851063829787234,8.4
29,45,200,-51.5,-0.2575,15,0.01971090670170828,0.7562189054726368,0.9777777777777777,0.022222222222222223,8.266666666666667
30,51,196,-32.5,-0.16581632653061223,18,0.021454112038140644,0.7525252525252525,0.9607843137254902,0.0392156862745098,7.722222222222222
31,46,200,-65.0,-0.325,14,0.019099590723055934,0.7810945273631841,1.0,0.0,8.142857142857142
32,48,199,-51.5,-0.25879396984924624,14,0.0166270783847981,0.7525252525252525,0.9375,0.0625,8.5
33,39,200,-14.5,-0.0725,18,0.02435723951285521,0.6782178217821783,1.0,0.0,8.61111111111111
34,38,196,-4.0,-0.02040816326530612,20,0.026490066225165563,0.6868686868686869,0.9736842105263158,0.02631578947368421,8.1
35,48,200,-69.5,-0.3475,13,0.01694915254237288,0.7860696517412935,0.9583333333333334,0.041666666666666664,8.307692307692308
36,48,197,-26.5,-0.13451776649746192,17,0.01985981308411215,0.7236180904522613,0.8958333333333334,0.10416666666666667,8.235294117647058
37,37,195,-29.0,-0.14871794871794872,15,0.02332814930015552,0.6884422110552764,0.9459459459459459,0.05405405405405406,9.133333333333333
38,50,200,-31.5,-0.1575,17,0.02068126520681265,0.7277227722772277,0.94,0.06,8.235294117647058
39,42,197,1.5,0.007614213197969543,20,0.026490066225165563,0.6752577319587629,0.9761904761904762,0.023809523809523808,8.15
40,40,200,-22.5,-0.1125,17,0.022636484687083888,0.6965174129353234,0.95,0.05,8.588235294117647
41,38,200,-17.0,-0.085,17,0.024602026049204053,0.6716417910447762,1.0,0.0,8.882352941176471
42,44,195,5.0,0.02564102564102564,22,0.025821596244131457,0.6954314720812182,0.9545454545454546,0.045454545454545456,7.7272727272727275
