episode,steps,total_time,total_reward,profit_per_time,completed_orders,completion_rate,empty_drive_ratio,reposition_rate,stay_and_wait_rate,mean_trip_fare
0,39,200,-4.0,-0.02,17,0.01096774193548387,0.63,1.0,0.0,9.352941176470589
1,33,194,-32.5,-0.16752577319587628,14,0.00975609756097561,0.6802030456852792,1.0,0.0,9.5
2,45,200,-33.0,-0.165,17,0.009184224743381956,0.7227722772277227,1.0,0.0,8.294117647058824
3,44,200,-36.5,-0.1825,15,0.008685581933989578,0.705,1.0,0.0,8.933333333333334
4,38,200,-27.5,-0.1375,16,0.01008827238335435,0.6881188118811881,1.0,0.0,8.9375
5,37,200,-17.0,-0.085,16,0.010043942247332079,0.66,0.972972972972973,0.02702702702702703,9.25
6,41,200,-44.0,-0.22,15,0.0089179548156956,0.7326732673267327,0.9512195121951219,0.04878048780487805,8.6
7,41,198,-75.0,-0.3787878787878788,12,0.007614213197969543,0.7948717948717948,1.0,0.0,8.333333333333334
8,40,200,-39.5,-0.1975,15,0.009151921903599756,0.715,1.0,0.0,8.8
9,43,200,-27.0,-0.135,18,0.01020986954055587,0.7213930348258707,1.0,0.0,8.11111111111111
10,43,200,-36.0,-0.18,16,0.009264620729588882,0.72,1.0,0.0,8.5
11,36,194,-9.5,-0.04896907216494845,17,0.011060507482108002,0.6515151515151515,1.0,0.0,9.058823529411764
12,43,196,-62.5,-0.31887755102040816,14,0.008793969849246231,0.7817258883248731,1.0,0.0,8.071428571428571
13,41,200,-13.0,-0.065,19,0.011033681765389082,0.6915422885572139,1.0,0.0,8.263157894736842
14,41,200,-48.0,-0.24,14,0.00909090909090909,0.73,0.975609756097561,0.024390243902439025,8.857142857142858
15,38,200,-27.0,-0.135,17,0.010372178157413058,0.7114427860696517,0.9473684210526315,0.05263157894736842,8.411764705882353
16,46,200,-42.5,-0.2125,15,0.008527572484366117,0.729064039408867,0.9347826086956522,0.06521739130434782,8.666666666666666
17,44,200,-47.0,-0.235,13,0.007518796992481203,0.71,0.9772727272727273,0.022727272727272728,9.461538461538462
18,39,196,-6.0,-0.030612244897959183,20,0.011933174224343675,0.6954314720812182,0.9743589743589743,0.02564102564102564,8.0
19,43,200,-43.5,-0.2175,15,0.008751458576429404,0.7277227722772277,0.9767441860465116,0.023255813953488372,8.666666666666666
20,47,200,-38.0,-0.19,17,0.009129967776584319,0.7438423645320197,0.9574468085106383,0.0425531914893617,8.058823529411764
21,42,200,-38.5,-0.1925,17,0.009792626728110598,0.7414634146341463,0.9523809523809523,0.047619047619047616,8.117647058823529
22,42,200,-53.0,-0.265,15,0.009107468123861567,0.7711442786069652,0.9047619047619048,0.09523809523809523,8.066666666666666
23,41,200,-55.0,-0.275,15,0.008992805755395683,0.7623762376237624,1.0,0.0,8.2
24,41,195,-34.5,-0.17692307692307693,16,0.009169054441260744,0.7208121827411168,1.0,0.0,8.4375
25,45,200,-48.0,-0.24,16,0.009291521486643438,0.76,1.0,0.0,8.0
26,33,200,-8.0,-0.04,17,0.011295681063122924,0.6417910447761194,1.0,0.0,9.235294117647058
27,38,200,11.0,0.055,20,0.011743981209630064,0.63,1.0,0.0,8.7
28,39,200,-18.5,-0.0925,19,0.011620795107033639,0.7079207920792079,1.0,0.0,8.105263157894736
29,36,200,-35.0,-0.175,15,0.009874917709019092,0.7,1.0,0.0,9.0
30,41,200,-73.0,-0.365,12,0.008,0.7722772277227723,1.0,0.0,8.833333333333334
31,34,200,-19.0,-0.095,16,0.011212333566923615,0.6568627450980392,1.0,0.0,9.375
32,47,196,-49.0,-0.25,15,0.008138903960933261,0.7487437185929648,1.0,0.0,8.333333333333334
33,38,200,-36.0,-0.18,15,0.009584664536741214,0.7029702970297029,0.9736842105263158,0.02631578947368421,9.0
34,41,200,-65.5,-0.3275,13,0.008109794135995009,0.7684729064039408,0.9512195121951219,0.04878048780487805,8.615384615384615
35,45,200,-60.0,-0.3,15,0.008680555555555556,0.7810945273631841,1.0,0.0,7.933333333333334
36,38,200,-24.0,-0.12,16,0.009762050030506406,0.68,1.0,0.0,9.0
37,37,196,-48.5,-0.24744897959183673,14,0.009339559706470981,0.7323232323232324,1.0,0.0,8.785714285714286
38,48,196,-46.0,-0.23469387755102042,16,0.008592910848549946,0.772020725388601,0.9791666666666666,0.020833333333333332,7.75
39,44,200,-30.0,-0.15,16,0.009313154831199068,0.7014925373134329,0.9772727272727273,0.022727272727272728,8.75
40,43,200,-34.0,-0.17,17,0.009507829977628635,0.7313432835820896,0.9767441860465116,0.023255813953488372,8.176470588235293
