episode,steps,total_time,total_reward,profit_per_time,completed_orders,completion_rate,empty_drive_ratio,reposition_rate,stay_and_wait_rate,mean_trip_fare
0,59,200,-55.0,-0.275,17,0.00788863109048724,0.801980198019802,0.9661016949152542,0.03389830508474576,7.352941176470588
1,44,196,-29.0,-0.14795918367346939,17,0.00914470145239376,0.7171717171717171,1.0,0.0,8.294117647058824
2,49,200,-42.0,-0.21,18,0.009072580645161291,0.7711442786069652,1.0,0.0,7.555555555555555
3,55,200,-68.5,-0.3425,15,0.007306380905991232,0.815,0.9818181818181818,0.01818181818181818,7.466666666666667
4,57,200,-24.5,-0.1225,20,0.008964589870013447,0.7414634146341463,0.9824561403508771,0.017543859649122806,7.65
5,47,197,-42.5,-0.21573604060913706,15,0.007936507936507936,0.7309644670050761,1.0,0.0,8.533333333333333
6,44,200,-6.5,-0.0325,19,0.010187667560321715,0.675,0.9772727272727273,0.022727272727272728,8.421052631578947
7,39,200,20.5,0.1025,23,0.012841987716359575,0.6485148514851485,0.9743589743589743,0.02564102564102564,8.08695652173913
8,45,200,-19.0,-0.095,18,0.009610250934329953,0.693069306930693,1.0,0.0,8.444444444444445
9,52,200,-46.0,-0.23,16,0.00802407221664995,0.7512437810945274,1.0,0.0,8.125
10,52,200,-43.5,-0.2175,18,0.008708272859216255,0.7761194029850746,1.0,0.0,7.5
11,53,197,-71.0,-0.3604060913705584,13,0.006639427987742594,0.7989949748743719,0.9433962264150944,0.05660377358490566,8.076923076923077
12,49,200,-41.0,-0.205,18,0.009734991887506761,0.7711442786069652,0.9795918367346939,0.02040816326530612,7.555555555555555
13,45,200,-61.0,-0.305,14,0.00831353919239905,0.77,1.0,0.0,8.285714285714286
14,54,200,-1.5,-0.0075,22,0.010304449648711944,0.7064676616915423,0.9814814814814815,0.018518518518518517,7.681818181818182
15,54,200,18.0,0.09,25,0.010602205258693808,0.69,1.0,0.0,7.48
16,44,200,-54.5,-0.2725,14,0.008383233532934131,0.746268656716418,1.0,0.0,8.642857142857142
17,50,200,-23.0,-0.115,18,0.008683068017366137,0.72,0.94,0.06,8.11111111111111
18,64,196,-75.5,-0.3852040816326531,14,0.006314839873703203,0.8241206030150754,0.984375,0.015625,7.5
19,41,195,-7.0,-0.035897435897435895,20,0.010869565217391304,0.696969696969697,0.975609756097561,0.024390243902439025,8.0
20,50,200,-58.5,-0.2925,16,0.008328995314940135,0.7960199004975125,0.98,0.02,7.5625
21,50,196,-6.0,-0.030612244897959183,21,0.009933774834437087,0.7142857142857143,0.98,0.02,7.666666666666667
22,52,200,-39.0,-0.195,18,0.009040683073832245,0.7611940298507462,1.0,0.0,7.666666666666667
23,44,200,-41.0,-0.205,16,0.008938547486033519,0.74,0.9772727272727273,0.022727272727272728,8.25
24,40,200,-16.5,-0.0825,19,0.010752688172043012,0.7064676616915423,0.975,0.025,8.105263157894736
25,45,200,-25.5,-0.1275,18,0.01002227171492205,0.7192118226600985,0.9555555555555556,0.044444444444444446,8.166666666666666
26,45,200,-0.5,-0.0025,21,0.01080802882141019,0.6798029556650246,1.0,0.0,8.095238095238095
27,49,200,-61.0,-0.305,15,0.00800854244527496,0.7832512315270936,0.9795918367346939,0.02040816326530612,7.933333333333334
28,44,196,-5.5,-0.02806122448979592,20,0.010804970286331712,0.6903553299492385,1.0,0.0,8.05
29,43,200,-5.0,-0.025,20,0.010621348911311737,0.681592039800995,1.0,0.0,8.2
30,48,199,-17.0,-0.08542713567839195,18,0.00949367088607595,0.6984924623115578,0.9583333333333334,0.041666666666666664,8.333333333333334
31,43,200,-27.5,-0.1375,18,0.010392609699769052,0.725,1.0,0.0,8.055555555555555
32,48,200,-29.5,-0.1475,19,0.009693877551020408,0.7475247524752475,0.9791666666666666,0.020833333333333332,7.684210526315789
33,50,200,-5.5,-0.0275,21,0.009962049335863378,0.698019801980198,1.0,0.0,7.904761904761905
34,43,200,-39.5,-0.1975,16,0.009259259259259259,0.735,0.9767441860465116,0.023255813953488372,8.3125
35,49,200,-42.0,-0.21,17,0.00897571277719113,0.7611940298507462,0.9591836734693877,0.04081632653061224,7.823529411764706
36,40,200,48.0,0.24,26,0.013184584178498986,0.61,0.975,0.025,8.0
37,47,200,-8.5,-0.0425,20,0.010251153254741158,0.6896551724137931,1.0,0.0,8.15
38,51,200,-5.0,-0.025,21,0.010076775431861805,0.7,1.0,0.0,7.857142857142857
39,40,196,14.5,0.07397959183673469,21,0.01195219123505976,0.6395939086294417,1.0,0.0,8.380952380952381
40,46,200,-35.0,-0.175,17,0.00909090909090909,0.7313432835820896,1.0,0.0,8.176470588235293
41,47,199,-20.0,-0.10050251256281408,17,0.008817427385892116,0.6884422110552764,0.9787234042553191,0.02127659574468085,8.647058823529411
42,48,200,30.5,0.1525,26,0.011866727521679598,0.6666666666666666,0.9791666666666666,0.020833333333333332,7.576923076923077
43,40,200,-10.0,-0.05,20,0.011037527593818985,0.7,1.0,0.0,8.0
44,52,199,-20.0,-0.10050251256281408,19,0.009043312708234174,0.7272727272727273,0.9615384615384616,0.038461538461538464,7.842105263157895
45,53,200,-26.5,-0.1325,18,0.008587786259541985,0.7192118226600985,0.9811320754716981,0.018867924528301886,8.166666666666666
46,49,197,-26.0,-0.1319796954314721,18,0.00878048780487805,0.7319587628865979,1.0,0.0,7.888888888888889
47,52,197,-35.5,-0.1802030456852792,20,0.00916590284142988,0.7929292929292929,0.9807692307692307,0.019230769230769232,7.05
48,52,200,-13.0,-0.065,19,0.008824895494658615,0.6915422885572139,1.0,0.0,8.263157894736842
49,47,200,-26.5,-0.1325,19,0.010176754151044456,0.7376237623762376,0.9787234042553191,0.02127659574468085,7.7894736842105265
50,45,200,-42.5,-0.2125,18,0.009370119729307652,0.7684729064039408,1.0,0.0,7.611111111111111
51,43,198,-39.5,-0.1994949494949495,16,0.009603841536614645,0.7336683417085427,1.0,0.0,8.3125
52,53,198,-46.5,-0.23484848484848486,17,0.00819277108433735,0.7839195979899497,0.9433962264150944,0.05660377358490566,7.529411764705882
53,48,200,-40.5,-0.2025,16,0.008709853021230268,0.735,1.0,0.0,8.3125
54,45,200,-33.5,-0.1675,17,0.009418282548476454,0.7263681592039801,1.0,0.0,8.235294117647058
55,48,200,6.5,0.0325,22,0.01065891472868217,0.6766169154228856,1.0,0.0,7.954545454545454
56,49,200,-7.0,-0.035,21,0.010355029585798817,0.71,0.9795918367346939,0.02040816326530612,7.761904761904762
57,55,200,-63.0,-0.315,15,0.00751503006012024,0.7910447761194029,1.0,0.0,7.8
58,49,200,-7.5,-0.0375,21,0.01057934508816121,0.715,0.9591836734693877,0.04081632653061224,7.714285714285714
59,49,196,-42.5,-0.21683673469387754,17,0.008461921353907416,0.7638190954773869,0.9795918367346939,0.02040816326530612,7.764705882352941
60,48,200,21.0,0.105,23,0.010589318600368325,0.6517412935323383,0.9583333333333334,0.041666666666666664,8.043478260869565
61,53,200,-36.5,-0.1825,17,0.008292682926829269,0.745,0.9622641509433962,0.03773584905660377,8.0
62,57,200,-48.0,-0.24,16,0.007575757575757576,0.7536945812807881,1.0,0.0,8.125
63,44,200,-7.5,-0.0375,20,0.010857763300760043,0.695,0.9772727272727273,0.022727272727272728,8.05
64,46,200,-18.0,-0.09,17,0.009345794392523364,0.68,0.9782608695652174,0.021739130434782608,8.764705882352942
65,42,200,10.5,0.0525,22,0.011714589989350373,0.665,1.0,0.0,8.045454545454545
66,43,197,-1.0,-0.005076142131979695,20,0.010526315789473684,0.6751269035532995,1.0,0.0,8.2
67,49,197,-15.0,-0.07614213197969544,20,0.009689922480620155,0.7258883248730964,0.9795918367346939,0.02040816326530612,7.7
68,55,200,-6.0,-0.03,21,0.009497964721845319,0.71,0.9636363636363636,0.03636363636363636,7.761904761904762
69,51,200,-12.0,-0.06,20,0.009657170449058426,0.7114427860696517,0.9607843137254902,0.0392156862745098,7.9
70,49,200,-29.5,-0.1475,18,0.009302325581395349,0.729064039408867,0.9795918367346939,0.02040816326530612,8.055555555555555
71,55,200,-47.5,-0.2375,17,0.008304836345872008,0.7772277227722773,0.9636363636363636,0.03636363636363636,7.647058823529412
72,54,200,-5.5,-0.0275,22,0.009790832220738763,0.7263681592039801,0.9444444444444444,0.05555555555555555,7.5
73,44,200,-5.0,-0.025,19,0.010752688172043012,0.67,0.9772727272727273,0.022727272727272728,8.473684210526315
74,47,200,-10.5,-0.0525,20,0.010476689366160294,0.698019801980198,1.0,0.0,8.05
75,51,200,4.0,0.02,21,0.010071942446043165,0.6732673267326733,0.9607843137254902,0.0392156862745098,8.142857142857142
76,54,200,-26.0,-0.13,19,0.008932769158439116,0.74,0.9814814814814815,0.018518518518518517,7.7368421052631575
77,55,197,-28.0,-0.14213197969543148,18,0.008291110087517274,0.7461928934010152,0.9272727272727272,0.07272727272727272,7.777777777777778
78,38,197,43.5,0.22081218274111675,22,0.012888107791446984,0.5606060606060606,0.9736842105263158,0.02631578947368421,8.954545454545455
79,50,196,-33.5,-0.17091836734693877,19,0.009562154001006542,0.7638190954773869,1.0,0.0,7.473684210526316
80,47,200,-15.5,-0.0775,21,0.010536879076768691,0.735,1.0,0.0,7.523809523809524
81,49,198,-4.0,-0.020202020202020204,22,0.01096163428001993,0.7185929648241206,0.9795918367346939,0.02040816326530612,7.545454545454546
82,44,200,-28.5,-0.1425,17,0.009366391184573003,0.7079207920792079,1.0,0.0,8.470588235294118
83,54,200,-32.5,-0.1625,18,0.00872515753756665,0.7389162561576355,0.9814814814814815,0.018518518518518517,7.944444444444445
84,50,196,-11.5,-0.058673469387755105,19,0.009620253164556962,0.700507614213198,0.96,0.04,8.105263157894736
85,60,200,-72.0,-0.36,15,0.006741573033707865,0.8217821782178217,0.9833333333333333,0.016666666666666666,7.4
86,41,200,31.0,0.155,24,0.012651555086979441,0.6318407960199005,0.975609756097561,0.024390243902439025,8.083333333333334
