episode,steps,total_time,total_reward,profit_per_time,completed_orders,completion_rate,empty_drive_ratio,reposition_rate,stay_and_wait_rate,mean_trip_fare
117,24,197,-11.0,-0.05583756345177665,14,0.012152777777777778,0.6102564102564103,1.0,0.0,10.428571428571429
118,22,200,9.5,0.0475,14,0.013631937682570594,0.5373134328358209,0.9545454545454546,0.045454545454545456,11.642857142857142
119,22,195,-66.5,-0.34102564102564104,9,0.009174311926605505,0.7121212121212122,0.9545454545454546,0.045454545454545456,11.333333333333334
120,29,200,-88.5,-0.4425,9,0.00831792975970425,0.7696078431372549,1.0,0.0,10.222222222222221
121,24,200,-69.5,-0.3475,9,0.00964630225080386,0.715,1.0,0.0,11.333333333333334
122,26,192,-60.0,-0.3125,9,0.008387698042870456,0.6994818652849741,0.9615384615384616,0.038461538461538464,11.444444444444445
123,24,200,-31.0,-0.155,14,0.012669683257918552,0.6601941747572816,1.0,0.0,10.0
124,29,194,-93.0,-0.4793814432989691,9,0.008426966292134831,0.8061224489795918,0.9655172413793104,0.034482758620689655,9.222222222222221
125,26,200,-45.0,-0.225,12,0.0111731843575419,0.6831683168316832,0.9615384615384616,0.038461538461538464,10.333333333333334
126,28,200,-71.0,-0.355,11,0.00985663082437276,0.7524752475247525,0.9642857142857143,0.03571428571428571,9.545454545454545
127,27,200,-40.0,-0.2,13,0.01079734219269103,0.69,0.9259259259259259,0.07407407407407407,9.76923076923077
128,21,200,-31.0,-0.155,10,0.011160714285714286,0.6039603960396039,0.9523809523809523,0.047619047619047616,13.0
129,24,199,-58.0,-0.2914572864321608,10,0.01020408163265306,0.696969696969697,1.0,0.0,11.0
130,26,195,-65.5,-0.33589743589743587,10,0.008920606601248885,0.7282051282051282,1.0,0.0,10.3
131,24,200,-13.0,-0.065,14,0.012832263978001834,0.6119402985074627,0.9583333333333334,0.041666666666666664,10.571428571428571
132,28,194,-113.5,-0.5850515463917526,6,0.005870841487279843,0.8214285714285714,1.0,0.0,10.833333333333334
133,32,199,-80.5,-0.4045226130653266,10,0.008403361344537815,0.7738693467336684,0.96875,0.03125,9.5
134,29,200,-48.5,-0.2425,11,0.009700176366843033,0.6766169154228856,1.0,0.0,10.909090909090908
135,30,195,-43.5,-0.2230769230769231,13,0.00989345509893455,0.7061855670103093,1.0,0.0,9.384615384615385
136,21,200,-64.5,-0.3225,11,0.011739594450373533,0.7219512195121951,1.0,0.0,10.181818181818182
137,23,200,-39.0,-0.195,12,0.011516314779270634,0.6616915422885572,1.0,0.0,10.666666666666666
138,31,200,-36.0,-0.18,14,0.01088646967340591,0.6831683168316832,1.0,0.0,9.571428571428571
139,32,200,-115.5,-0.5775,8,0.0068906115417743325,0.8390243902439024,1.0,0.0,9.125
140,25,199,-66.5,-0.3341708542713568,9,0.008955223880597015,0.717948717948718,0.96,0.04,11.11111111111111
141,25,200,-87.0,-0.435,8,0.008264462809917356,0.7536945812807881,0.96,0.04,11.25
142,25,200,-52.5,-0.2625,12,0.011310084825636193,0.6956521739130435,1.0,0.0,10.25
143,22,200,-107.0,-0.535,6,0.007444168734491315,0.7766990291262136,1.0,0.0,12.666666666666666
144,35,200,-77.5,-0.3875,11,0.008239700374531835,0.775,1.0,0.0,9.090909090909092
145,26,191,-11.5,-0.060209424083769635,15,0.012106537530266344,0.634020618556701,0.9615384615384616,0.038461538461538464,9.733333333333333
146,25,200,-68.0,-0.34,11,0.010166358595194085,0.7365853658536585,0.96,0.04,9.909090909090908
147,27,198,-58.5,-0.29545454545454547,11,0.009981851179673321,0.7268041237113402,0.9629629629629629,0.037037037037037035,9.818181818181818
148,22,200,-27.5,-0.1375,12,0.011707317073170732,0.625,1.0,0.0,11.25
149,28,200,-67.5,-0.3375,12,0.010526315789473684,0.75,1.0,0.0,9.25
150,26,200,-73.5,-0.3675,11,0.010018214936247723,0.751219512195122,1.0,0.0,9.636363636363637
151,23,194,-24.0,-0.12371134020618557,13,0.011970534069981584,0.648936170212766,1.0,0.0,10.076923076923077
152,26,200,-45.0,-0.225,11,0.010700389105058366,0.6633663366336634,1.0,0.0,11.181818181818182
153,29,200,-63.0,-0.315,12,0.010309278350515464,0.7425742574257426,0.9655172413793104,0.034482758620689655,9.333333333333334
154,27,200,-41.0,-0.205,14,0.011400651465798045,0.696078431372549,1.0,0.0,9.428571428571429
155,31,200,-98.0,-0.49,8,0.0068846815834767644,0.7843137254901961,1.0,0.0,10.5
156,25,195,-58.5,-0.3,10,0.008888888888888889,0.7076923076923077,0.96,0.04,10.7
157,25,196,-79.5,-0.40561224489795916,8,0.008105369807497468,0.7336683417085427,1.0,0.0,11.625
158,30,197,-112.0,-0.5685279187817259,7,0.006422018348623854,0.8358974358974359,1.0,0.0,9.571428571428571
159,30,200,-102.0,-0.51,8,0.007518796992481203,0.81,0.9666666666666667,0.03333333333333333,9.75
160,24,198,-25.0,-0.12626262626262627,12,0.011142061281337047,0.6180904522613065,1.0,0.0,11.333333333333334
161,31,200,-95.0,-0.475,7,0.0063006300630063005,0.7711442786069652,0.9354838709677419,0.06451612903225806,11.571428571428571
162,28,190,-70.5,-0.37105263157894736,9,0.008071748878923767,0.734375,1.0,0.0,10.666666666666666
163,26,199,-90.5,-0.4547738693467337,8,0.008290155440414507,0.7794871794871795,1.0,0.0,10.375
164,28,198,-67.0,-0.3383838383838384,10,0.008445945945945946,0.7286432160804021,0.9642857142857143,0.03571428571428571,10.4
165,21,193,-67.5,-0.34974093264248707,7,0.007945516458569807,0.6802030456852792,1.0,0.0,14.0
166,25,200,-47.5,-0.2375,11,0.010923535253227408,0.6715686274509803,0.96,0.04,11.090909090909092
167,27,200,-58.0,-0.29,10,0.009487666034155597,0.6878048780487804,0.9629629629629629,0.037037037037037035,11.4
168,29,200,-61.5,-0.3075,12,0.010067114093959731,0.7303921568627451,1.0,0.0,9.583333333333334
169,25,200,-48.5,-0.2425,11,0.010546500479386385,0.6782178217821783,0.96,0.04,10.909090909090908
170,26,200,-77.5,-0.3875,9,0.008823529411764706,0.7317073170731707,1.0,0.0,11.11111111111111
171,27,198,-33.5,-0.1691919191919192,12,0.010256410256410256,0.654639175257732,1.0,0.0,10.583333333333334
172,28,200,-131.0,-0.655,6,0.0057306590257879654,0.8620689655172413,1.0,0.0,9.666666666666666
173,28,198,-27.5,-0.1388888888888889,13,0.010752688172043012,0.649746192893401,0.9642857142857143,0.03571428571428571,10.307692307692308
174,23,190,-30.0,-0.15789473684210525,13,0.01224105461393597,0.6597938144329897,1.0,0.0,10.076923076923077
175,30,200,-91.5,-0.4575,8,0.007326007326007326,0.7632850241545893,0.9333333333333333,0.06666666666666667,11.125
176,22,200,-59.5,-0.2975,10,0.010416666666666666,0.6965174129353234,1.0,0.0,11.1
177,23,196,-55.0,-0.28061224489795916,9,0.009554140127388535,0.673469387755102,1.0,0.0,12.11111111111111
178,34,199,-98.5,-0.4949748743718593,8,0.006158583525789068,0.8112244897959183,0.9411764705882353,0.058823529411764705,9.625
179,29,200,-90.0,-0.45,9,0.008028545941123996,0.7810945273631841,1.0,0.0,9.88888888888889
180,25,200,-30.5,-0.1525,13,0.012252591894439209,0.6485148514851485,1.0,0.0,10.461538461538462
181,32,200,-101.0,-0.505,10,0.008680555555555556,0.824390243902439,1.0,0.0,8.6
182,28,200,-47.0,-0.235,12,0.01038961038961039,0.6862745098039216,0.9642857142857143,0.03571428571428571,10.333333333333334
183,30,199,-89.0,-0.4472361809045226,8,0.006993006993006993,0.78125,1.0,0.0,10.25
184,27,200,-41.0,-0.205,13,0.011433597185576077,0.6831683168316832,1.0,0.0,9.923076923076923
185,32,200,-69.5,-0.3475,10,0.008635578583765112,0.735,0.96875,0.03125,10.3
186,33,192,-83.5,-0.4348958333333333,10,0.007955449482895784,0.7828282828282829,1.0,0.0,9.3
187,27,200,-93.0,-0.465,9,0.00821917808219178,0.7843137254901961,1.0,0.0,9.88888888888889
188,25,194,-63.0,-0.3247422680412371,11,0.010027347310847767,0.7286432160804021,1.0,0.0,9.909090909090908
189,25,200,-57.5,-0.2875,11,0.010566762728146013,0.7079207920792079,0.96,0.04,10.363636363636363
190,18,186,-73.0,-0.3924731182795699,7,0.009562841530054645,0.7142857142857143,1.0,0.0,12.714285714285714
191,26,200,-67.0,-0.335,9,0.008514664143803218,0.71,0.9615384615384616,0.038461538461538464,11.444444444444445
192,29,196,-114.5,-0.5841836734693877,7,0.006653992395437262,0.8341708542713567,1.0,0.0,9.714285714285714
193,24,200,-11.5,-0.0575,12,0.011695906432748537,0.5714285714285714,0.9583333333333334,0.041666666666666664,12.25
194,25,200,-77.0,-0.385,9,0.009109311740890687,0.74,1.0,0.0,10.777777777777779
195,27,200,-94.0,-0.47,8,0.007944389275074478,0.78,1.0,0.0,10.5
196,25,194,-50.0,-0.25773195876288657,10,0.009233610341643583,0.673469387755102,1.0,0.0,11.4
197,25,197,-42.5,-0.21573604060913706,11,0.009786476868327402,0.6633165829145728,0.96,0.04,11.090909090909092
198,30,200,-77.5,-0.3875,9,0.00779896013864818,0.7376237623762376,1.0,0.0,10.88888888888889
199,25,195,-58.0,-0.29743589743589743,9,0.008884501480750246,0.6852791878172588,0.96,0.04,11.88888888888889
200,26,200,-62.0,-0.31,10,0.010224948875255624,0.71,0.9615384615384616,0.038461538461538464,10.8
201,27,200,-33.5,-0.1675,15,0.012214983713355049,0.6965174129353234,0.9629629629629629,0.037037037037037035,9.066666666666666
202,28,200,-61.0,-0.305,10,0.008920606601248885,0.7014925373134329,1.0,0.0,11.0
203,26,200,-57.0,-0.285,11,0.010156971375807941,0.71,0.9615384615384616,0.038461538461538464,10.272727272727273
204,20,200,-43.5,-0.2175,11,0.012415349887133182,0.6584158415841584,1.0,0.0,11.272727272727273
205,28,200,-83.5,-0.4175,10,0.009216589861751152,0.7761194029850746,1.0,0.0,9.5
206,30,198,-62.0,-0.31313131313131315,12,0.01020408163265306,0.7474747474747475,0.9666666666666667,0.03333333333333333,9.166666666666666
207,29,193,-71.0,-0.36787564766839376,9,0.008204193254329991,0.7258883248730964,1.0,0.0,11.0
208,25,200,-64.0,-0.32,11,0.010607521697203472,0.74,0.88,0.12,9.727272727272727
209,25,187,-107.0,-0.5721925133689839,8,0.008121827411167513,0.8282828282828283,1.0,0.0,9.25
210,32,200,-85.5,-0.4275,7,0.00625,0.7246376811594203,0.96875,0.03125,13.142857142857142
211,28,200,-67.0,-0.335,10,0.009285051067780872,0.7213930348258707,1.0,0.0,10.6
212,24,200,-78.5,-0.3925,9,0.009771986970684038,0.745,1.0,0.0,10.666666666666666
213,27,200,-114.0,-0.57,7,0.007099391480730223,0.8260869565217391,0.8518518518518519,0.14814814814814814,10.142857142857142
214,35,200,-127.0,-0.635,7,0.00586756077116513,0.8627450980392157,1.0,0.0,9.0
215,29,200,-80.0,-0.4,11,0.009369676320272573,0.7810945273631841,1.0,0.0,9.0
216,23,190,-40.5,-0.2131578947368421,11,0.010869565217391304,0.6532663316582915,1.0,0.0,11.272727272727273
217,36,200,-143.0,-0.715,6,0.0049504950495049506,0.91,1.0,0.0,8.0
218,22,199,-88.5,-0.44472361809045224,8,0.008695652173913044,0.7638190954773869,1.0,0.0,10.875
219,27,200,-67.5,-0.3375,10,0.009233610341643583,0.7263681592039801,0.9629629629629629,0.037037037037037035,10.5
220,24,200,-58.5,-0.2925,9,0.009365244536940686,0.6715686274509803,1.0,0.0,12.444444444444445
221,26,197,-68.0,-0.34517766497461927,9,0.008522727272727272,0.7157360406091371,1.0,0.0,11.222222222222221
222,26,200,-73.5,-0.3675,11,0.010396975425330813,0.7524271844660194,0.9615384615384616,0.038461538461538464,9.636363636363637
223,29,200,-34.5,-0.1725,15,0.012077294685990338,0.6995073891625616,0.9310344827586207,0.06896551724137931,9.066666666666666
224,26,200,-89.5,-0.4475,9,0.008645533141210375,0.7772277227722773,1.0,0.0,10.0
225,25,190,-69.5,-0.36578947368421055,11,0.01027077497665733,0.7525252525252525,1.0,0.0,9.454545454545455
226,29,200,-108.0,-0.54,7,0.0065116279069767444,0.8029556650246306,1.0,0.0,10.714285714285714
227,28,199,-95.5,-0.4798994974874372,7,0.006578947368421052,0.7738693467336684,0.9642857142857143,0.03571428571428571,11.428571428571429
228,30,200,-52.0,-0.26,11,0.00933786078098472,0.6915422885572139,0.9666666666666667,0.03333333333333333,10.636363636363637
229,27,191,-89.5,-0.468586387434555,8,0.007797270955165692,0.7794871794871795,0.9629629629629629,0.037037037037037035,10.375
230,25,200,20.5,0.1025,17,0.014072847682119206,0.5495049504950495,0.96,0.04,10.352941176470589
231,24,195,-31.5,-0.16153846153846155,12,0.01107011070110701,0.6432160804020101,0.9583333333333334,0.041666666666666664,10.916666666666666
232,27,200,-92.5,-0.4625,10,0.009354536950420954,0.7793427230046949,1.0,0.0,9.7
233,28,200,-62.0,-0.31,10,0.008849557522123894,0.71,0.9642857142857143,0.03571428571428571,10.8
234,27,194,-44.0,-0.2268041237113402,10,0.009157509157509158,0.6548223350253807,0.9629629629629629,0.037037037037037035,11.8
235,29,200,-71.5,-0.3575,9,0.008604206500956023,0.7121951219512195,1.0,0.0,11.555555555555555
236,28,200,-77.5,-0.3875,10,0.009233610341643583,0.7562189054726368,1.0,0.0,9.9
237,25,200,-65.0,-0.325,10,0.010030090270812437,0.72,0.96,0.04,10.6
238,26,199,-50.5,-0.2537688442211055,10,0.00929368029739777,0.6785714285714286,0.9615384615384616,0.038461538461538464,11.3
239,24,200,-63.5,-0.3175,10,0.010141987829614604,0.7093596059113301,0.9583333333333334,0.041666666666666664,10.9
240,27,200,-64.0,-0.32,9,0.008645533141210375,0.6878048780487804,1.0,0.0,12.11111111111111
241,31,195,-51.0,-0.26153846153846155,12,0.00933125972006221,0.7142857142857143,0.967741935483871,0.03225806451612903,9.666666666666666
242,26,200,-71.0,-0.355,10,0.009074410163339383,0.7326732673267327,1.0,0.0,10.4
243,32,200,-74.0,-0.37,10,0.008025682182985553,0.7425742574257426,1.0,0.0,10.2
244,22,200,-33.5,-0.1675,13,0.012081784386617101,0.6584158415841584,1.0,0.0,10.307692307692308
245,24,200,-16.0,-0.08,14,0.0125,0.62,1.0,0.0,10.428571428571429
246,30,200,-58.0,-0.29,11,0.0090311986863711,0.7114427860696517,0.9666666666666667,0.03333333333333333,10.272727272727273
247,28,200,-73.0,-0.365,10,0.009066183136899365,0.7438423645320197,0.9285714285714286,0.07142857142857142,10.2
248,24,200,-72.5,-0.3625,9,0.009782608695652175,0.7135922330097088,1.0,0.0,11.555555555555555
249,22,198,-44.0,-0.2222222222222222,11,0.010923535253227408,0.6666666666666666,1.0,0.0,11.0
250,23,200,-45.5,-0.2275,11,0.011178861788617886,0.6666666666666666,1.0,0.0,11.090909090909092
251,22,200,-32.5,-0.1625,12,0.012618296529968454,0.6341463414634146,1.0,0.0,11.25
252,28,193,-61.0,-0.3160621761658031,10,0.008583690987124463,0.7142857142857143,0.9642857142857143,0.03571428571428571,10.6
253,32,200,-99.5,-0.4975,9,0.007679180887372013,0.815,1.0,0.0,9.11111111111111
